Entity,Code,Date,Daily confirmed cases,Total confirmed cases (cases)
Algeria,DZA,"Mar 15, 2020",4,37
Algeria,DZA,"Mar 16, 2020",5.6,48
Algeria,DZA,"Mar 17, 2020",6.33333,58
Algeria,DZA,"Mar 18, 2020",5.71429,60
Algeria,DZA,"Mar 19, 2020",7.42857,72
Algeria,DZA,"Mar 20, 2020",9.28571,90
Algeria,DZA,"Mar 21, 2020",10.85714,102
Algeria,DZA,"Mar 22, 2020",14.57143,139
Algeria,DZA,"Mar 23, 2020",21.85714,201
Algeria,DZA,"Mar 24, 2020",24.57143,230
Algeria,DZA,"Mar 25, 2020",29.14286,264
Algeria,DZA,"Mar 26, 2020",32.85714,302
Algeria,DZA,"Mar 27, 2020",39.57143,367
Algeria,DZA,"Mar 28, 2020",43.85714,409
Algeria,DZA,"Mar 29, 2020",45,454
Algeria,DZA,"Mar 30, 2020",44.28571,511
Algeria,DZA,"Mar 31, 2020",50.57143,584
Algeria,DZA,"Apr 1, 2020",64.57143,716
Algeria,DZA,"Apr 2, 2020",77.85714,847
Algeria,DZA,"Apr 3, 2020",88.42857,986
Algeria,DZA,"Apr 4, 2020",108.85714,1171
Algeria,DZA,"Apr 5, 2020",113.85714,1251
Algeria,DZA,"Apr 6, 2020",115.57143,1320
Algeria,DZA,"Apr 7, 2020",119.85714,1423
Algeria,DZA,"Apr 8, 2020",107.42857,1468
Algeria,DZA,"Apr 9, 2020",103.57143,1572
Algeria,DZA,"Apr 10, 2020",97.14286,1666
Algeria,DZA,"Apr 11, 2020",84.28571,1761
Algeria,DZA,"Apr 12, 2020",82,1825
Algeria,DZA,"Apr 13, 2020",84.85714,1914
Algeria,DZA,"Apr 14, 2020",80,1983
Algeria,DZA,"Apr 15, 2020",86,2070
Algeria,DZA,"Apr 16, 2020",84,2160
Algeria,DZA,"Apr 17, 2020",86,2268
Algeria,DZA,"Apr 18, 2020",93.85714,2418
Algeria,DZA,"Apr 19, 2020",101.42857,2535
Algeria,DZA,"Apr 20, 2020",102.14286,2629
Algeria,DZA,"Apr 21, 2020",105,2718
Algeria,DZA,"Apr 22, 2020",105.85714,2811
Algeria,DZA,"Apr 23, 2020",107.14286,2910
Algeria,DZA,"Apr 24, 2020",105.57143,3007
Algeria,DZA,"Apr 25, 2020",101.28571,3127
Algeria,DZA,"Apr 26, 2020",103,3256
Algeria,DZA,"Apr 27, 2020",107.57143,3382
Algeria,DZA,"Apr 28, 2020",114.14286,3517
Algeria,DZA,"Apr 29, 2020",119.71429,3649
Algeria,DZA,"Apr 30, 2020",134,3848
Algeria,DZA,"May 1, 2020",142.71429,4006
Algeria,DZA,"May 2, 2020",146.71429,4154
Algeria,DZA,"May 3, 2020",148.42857,4295
Algeria,DZA,"May 4, 2020",156,4474
Algeria,DZA,"May 5, 2020",161.57143,4648
Algeria,DZA,"May 6, 2020",169.85714,4838
Algeria,DZA,"May 7, 2020",164.14286,4997
Algeria,DZA,"May 8, 2020",168,5182
Algeria,DZA,"May 9, 2020",173.57143,5369
Algeria,DZA,"May 10, 2020",180.42857,5558
Algeria,DZA,"May 11, 2020",178.42857,5723
Algeria,DZA,"May 12, 2020",177.57143,5891
Algeria,DZA,"May 13, 2020",175.57143,6067
Algeria,DZA,"May 14, 2020",179.42857,6253
Algeria,DZA,"May 15, 2020",180,6442
Algeria,DZA,"May 16, 2020",180,6629
Algeria,DZA,"May 17, 2020",180.42857,6821
Algeria,DZA,"May 18, 2020",185.14286,7019
Algeria,DZA,"May 19, 2020",187.14286,7201
Algeria,DZA,"May 20, 2020",187.14286,7377
Algeria,DZA,"May 21, 2020",184.14286,7542
Algeria,DZA,"May 22, 2020",183.71429,7728
Algeria,DZA,"May 23, 2020",184.14286,7918
Algeria,DZA,"May 24, 2020",184.57143,8113
Algeria,DZA,"May 25, 2020",183.85714,8306
Algeria,DZA,"May 26, 2020",186,8503
Algeria,DZA,"May 27, 2020",188.57143,8697
Algeria,DZA,"May 28, 2020",187.85714,8857
Algeria,DZA,"May 29, 2020",181.28571,8997
Algeria,DZA,"May 30, 2020",173.71429,9134
Algeria,DZA,"May 31, 2020",164.85714,9267
Algeria,DZA,"Jun 1, 2020",155.42857,9394
Algeria,DZA,"Jun 2, 2020",144.28571,9513
Algeria,DZA,"Jun 3, 2020",132.71429,9626
Algeria,DZA,"Jun 4, 2020",109.85714,9626
Algeria,DZA,"Jun 5, 2020",119.14286,9831
Algeria,DZA,"Jun 6, 2020",114.42857,9935
Algeria,DZA,"Jun 7, 2020",111.85714,10050
Algeria,DZA,"Jun 8, 2020",108.57143,10154
Algeria,DZA,"Jun 9, 2020",107.42857,10265
Algeria,DZA,"Jun 10, 2020",108,10382
Algeria,DZA,"Jun 11, 2020",122.57143,10484
Algeria,DZA,"Jun 12, 2020",108.28571,10589
Algeria,DZA,"Jun 13, 2020",109,10698
Algeria,DZA,"Jun 14, 2020",108.57143,10810
Algeria,DZA,"Jun 15, 2020",109.28571,10919
Algeria,DZA,"Jun 16, 2020",109.42857,11031
Algeria,DZA,"Jun 17, 2020",109.28571,11147
Algeria,DZA,"Jun 18, 2020",112,11268
Algeria,DZA,"Jun 19, 2020",113.71429,11385
Algeria,DZA,"Jun 20, 2020",115.14286,11504
Algeria,DZA,"Jun 21, 2020",117.28571,11631
Algeria,DZA,"Jun 22, 2020",121.71429,11771
Algeria,DZA,"Jun 23, 2020",127,11920
Algeria,DZA,"Jun 24, 2020",132.71429,12076
Algeria,DZA,"Jun 25, 2020",140,12248
Algeria,DZA,"Jun 26, 2020",151.42857,12445
Algeria,DZA,"Jun 27, 2020",168.71429,12685
Algeria,DZA,"Jun 28, 2020",191,12968
Algeria,DZA,"Jun 29, 2020",214.57143,13273
Algeria,DZA,"Jun 30, 2020",235.85714,13571
Algeria,DZA,"Jul 1, 2020",261.57143,13907
Algeria,DZA,"Jul 2, 2020",289.14286,14272
Algeria,DZA,"Jul 3, 2020",316,14657
Andorra,AND,"Mar 3, 2020",,1
Andorra,AND,"Mar 14, 2020",,2
Andorra,AND,"Mar 16, 2020",,5
Andorra,AND,"Mar 17, 2020",4.33333,14
Andorra,AND,"Mar 18, 2020",3.25,14
Andorra,AND,"Mar 19, 2020",10.4,53
Andorra,AND,"Mar 20, 2020",12.33333,75
Andorra,AND,"Mar 21, 2020",12.16667,75
Andorra,AND,"Mar 22, 2020",12.28571,88
Andorra,AND,"Mar 23, 2020",15.42857,113
Andorra,AND,"Mar 24, 2020",17,133
Andorra,AND,"Mar 25, 2020",21.42857,164
Andorra,AND,"Mar 26, 2020",19.28571,188
Andorra,AND,"Mar 27, 2020",21.28571,224
Andorra,AND,"Mar 28, 2020",27.42857,267
Andorra,AND,"Mar 29, 2020",31.42857,308
Andorra,AND,"Mar 30, 2020",31.57143,334
Andorra,AND,"Mar 31, 2020",33.85714,370
Andorra,AND,"Apr 1, 2020",30.28571,376
Andorra,AND,"Apr 2, 2020",28.85714,390
Andorra,AND,"Apr 3, 2020",29.14286,428
Andorra,AND,"Apr 4, 2020",24.57143,439
Andorra,AND,"Apr 5, 2020",22.57143,466
Andorra,AND,"Apr 6, 2020",23.85714,501
Andorra,AND,"Apr 7, 2020",22.28571,526
Andorra,AND,"Apr 8, 2020",24.14286,545
Andorra,AND,"Apr 9, 2020",24.85714,564
Andorra,AND,"Apr 10, 2020",22.14286,583
Andorra,AND,"Apr 11, 2020",23.14286,601
Andorra,AND,"Apr 12, 2020",22.28571,622
Andorra,AND,"Apr 13, 2020",19.57143,638
Andorra,AND,"Apr 14, 2020",17.14286,646
Andorra,AND,"Apr 15, 2020",16.28571,659
Andorra,AND,"Apr 16, 2020",15.57143,673
Andorra,AND,"Apr 17, 2020",14.14286,682
Andorra,AND,"Apr 18, 2020",13.57143,696
Andorra,AND,"Apr 19, 2020",11.71429,704
Andorra,AND,"Apr 20, 2020",10.71429,713
Andorra,AND,"Apr 21, 2020",10.14286,717
Andorra,AND,"Apr 22, 2020",8.28571,717
Andorra,AND,"Apr 23, 2020",7.14286,723
Andorra,AND,"Apr 24, 2020",6,724
Andorra,AND,"Apr 25, 2020",5,731
Andorra,AND,"Apr 26, 2020",4.14286,733
Andorra,AND,"Apr 27, 2020",3.85714,740
Andorra,AND,"Apr 28, 2020",3.71429,743
Andorra,AND,"Apr 29, 2020",3.71429,743
Andorra,AND,"Apr 30, 2020",2.85714,743
Andorra,AND,"May 1, 2020",3,745
Andorra,AND,"May 2, 2020",2.14286,746
Andorra,AND,"May 3, 2020",2,747
Andorra,AND,"May 4, 2020",1.14286,748
Andorra,AND,"May 5, 2020",1,750
Andorra,AND,"May 6, 2020",1.14286,751
Andorra,AND,"May 7, 2020",1.14286,751
Andorra,AND,"May 8, 2020",1,752
Andorra,AND,"May 9, 2020",0.85714,752
Andorra,AND,"May 10, 2020",1,754
Andorra,AND,"May 11, 2020",1,755
Andorra,AND,"May 12, 2020",0.85714,756
Andorra,AND,"May 13, 2020",1,758
Andorra,AND,"May 14, 2020",1.28571,760
Andorra,AND,"May 15, 2020",1.28571,761
Andorra,AND,"May 16, 2020",1.28571,761
Andorra,AND,"May 17, 2020",1,761
Andorra,AND,"May 18, 2020",0.85714,761
Andorra,AND,"May 19, 2020",0.71429,761
Andorra,AND,"May 20, 2020",0.42857,761
Andorra,AND,"May 21, 2020",0.28571,762
Andorra,AND,"May 22, 2020",0.14286,762
Andorra,AND,"May 23, 2020",0.14286,762
Andorra,AND,"May 24, 2020",0.14286,762
Andorra,AND,"May 25, 2020",0.28571,763
Andorra,AND,"May 26, 2020",0.28571,763
Andorra,AND,"May 27, 2020",0.28571,763
Andorra,AND,"May 28, 2020",0.14286,763
Andorra,AND,"May 29, 2020",0.14286,763
Andorra,AND,"May 30, 2020",0.28571,764
Andorra,AND,"May 31, 2020",0.28571,764
Andorra,AND,"Jun 1, 2020",0.14286,764
Andorra,AND,"Jun 2, 2020",0.28571,765
Andorra,AND,"Jun 3, 2020",11.57143,844
Andorra,AND,"Jun 4, 2020",12.57143,851
Andorra,AND,"Jun 5, 2020",12.71429,852
Andorra,AND,"Jun 6, 2020",12.57143,852
Andorra,AND,"Jun 7, 2020",12.57143,852
Andorra,AND,"Jun 8, 2020",12.57143,852
Andorra,AND,"Jun 9, 2020",12.42857,852
Andorra,AND,"Jun 10, 2020",1.14286,852
Andorra,AND,"Jun 11, 2020",0.14286,852
Andorra,AND,"Jun 12, 2020",0,852
Andorra,AND,"Jun 13, 2020",0.14286,853
Andorra,AND,"Jun 14, 2020",0.14286,853
Andorra,AND,"Jun 15, 2020",0.14286,853
Andorra,AND,"Jun 16, 2020",0.14286,853
Andorra,AND,"Jun 17, 2020",0.28571,854
Andorra,AND,"Jun 18, 2020",0.28571,854
Andorra,AND,"Jun 19, 2020",0.42857,855
Andorra,AND,"Jun 20, 2020",0.28571,855
Andorra,AND,"Jun 21, 2020",0.28571,855
Andorra,AND,"Jun 22, 2020",0.28571,855
Andorra,AND,"Jun 23, 2020",0.28571,855
Andorra,AND,"Jun 24, 2020",0.14286,855
Andorra,AND,"Jun 25, 2020",0.14286,855
Andorra,AND,"Jun 26, 2020",0,855
Andorra,AND,"Jun 27, 2020",0,855
Andorra,AND,"Jun 28, 2020",0,855
Andorra,AND,"Jun 29, 2020",0,855
Andorra,AND,"Jun 30, 2020",0,855
Andorra,AND,"Jul 1, 2020",0,855
Andorra,AND,"Jul 2, 2020",0,855
Andorra,AND,"Jul 3, 2020",0,855
Angola,AGO,"Mar 22, 2020",,2
Angola,AGO,"Mar 23, 2020",,2
Angola,AGO,"Mar 24, 2020",0.66667,2
Angola,AGO,"Mar 25, 2020",0.5,2
Angola,AGO,"Mar 26, 2020",0.4,2
Angola,AGO,"Mar 27, 2020",0.5,3
Angola,AGO,"Mar 28, 2020",0.57143,4
Angola,AGO,"Mar 29, 2020",0.28571,4
Angola,AGO,"Mar 30, 2020",0.71429,7
Angola,AGO,"Mar 31, 2020",0.71429,7
Angola,AGO,"Apr 1, 2020",0.71429,7
Angola,AGO,"Apr 2, 2020",0.85714,8
Angola,AGO,"Apr 3, 2020",0.71429,8
Angola,AGO,"Apr 4, 2020",0.57143,8
Angola,AGO,"Apr 5, 2020",0.85714,10
Angola,AGO,"Apr 6, 2020",1,14
Angola,AGO,"Apr 7, 2020",1.28571,16
Angola,AGO,"Apr 8, 2020",1.42857,17
Angola,AGO,"Apr 9, 2020",1.57143,19
Angola,AGO,"Apr 10, 2020",1.57143,19
Angola,AGO,"Apr 11, 2020",1.57143,19
Angola,AGO,"Apr 12, 2020",1.28571,19
Angola,AGO,"Apr 13, 2020",0.71429,19
Angola,AGO,"Apr 14, 2020",0.42857,19
Angola,AGO,"Apr 15, 2020",0.28571,19
Angola,AGO,"Apr 16, 2020",0,19
Angola,AGO,"Apr 17, 2020",0,19
Angola,AGO,"Apr 18, 2020",0,19
Angola,AGO,"Apr 19, 2020",0.71429,24
Angola,AGO,"Apr 20, 2020",0.71429,24
Angola,AGO,"Apr 21, 2020",0.71429,24
Angola,AGO,"Apr 22, 2020",0.71429,24
Angola,AGO,"Apr 23, 2020",0.71429,24
Angola,AGO,"Apr 24, 2020",0.85714,25
Angola,AGO,"Apr 25, 2020",0.85714,25
Angola,AGO,"Apr 26, 2020",0.14286,25
Angola,AGO,"Apr 27, 2020",0.28571,26
Angola,AGO,"Apr 28, 2020",0.42857,27
Angola,AGO,"Apr 29, 2020",0.42857,27
Angola,AGO,"Apr 30, 2020",0.42857,27
Angola,AGO,"May 1, 2020",0.28571,27
Angola,AGO,"May 2, 2020",0.57143,29
Angola,AGO,"May 3, 2020",1.42857,35
Angola,AGO,"May 4, 2020",1.28571,35
Angola,AGO,"May 5, 2020",1.14286,35
Angola,AGO,"May 6, 2020",1.28571,36
Angola,AGO,"May 7, 2020",1.28571,36
Angola,AGO,"May 8, 2020",1.28571,36
Angola,AGO,"May 9, 2020",2,43
Angola,AGO,"May 10, 2020",1.14286,43
Angola,AGO,"May 11, 2020",1.42857,45
Angola,AGO,"May 12, 2020",1.42857,45
Angola,AGO,"May 13, 2020",1.28571,45
Angola,AGO,"May 14, 2020",1.28571,45
Angola,AGO,"May 15, 2020",1.71429,48
Angola,AGO,"May 16, 2020",0.71429,48
Angola,AGO,"May 17, 2020",0.71429,48
Angola,AGO,"May 18, 2020",0.42857,48
Angola,AGO,"May 19, 2020",0.42857,48
Angola,AGO,"May 20, 2020",0.71429,50
Angola,AGO,"May 21, 2020",1,52
Angola,AGO,"May 22, 2020",1.42857,58
Angola,AGO,"May 23, 2020",1.71429,60
Angola,AGO,"May 24, 2020",1.71429,60
Angola,AGO,"May 25, 2020",3,69
Angola,AGO,"May 26, 2020",3,69
Angola,AGO,"May 27, 2020",3,71
Angola,AGO,"May 28, 2020",2.71429,71
Angola,AGO,"May 29, 2020",2.14286,73
Angola,AGO,"May 30, 2020",2.42857,77
Angola,AGO,"May 31, 2020",3.42857,84
Angola,AGO,"Jun 1, 2020",2.42857,86
Angola,AGO,"Jun 2, 2020",2.42857,86
Angola,AGO,"Jun 3, 2020",2.14286,86
Angola,AGO,"Jun 4, 2020",2.14286,86
Angola,AGO,"Jun 5, 2020",1.85714,86
Angola,AGO,"Jun 6, 2020",1.28571,86
Angola,AGO,"Jun 7, 2020",0.28571,86
Angola,AGO,"Jun 8, 2020",0.71429,91
Angola,AGO,"Jun 9, 2020",0.85714,92
Angola,AGO,"Jun 10, 2020",1.42857,96
Angola,AGO,"Jun 11, 2020",3.85714,113
Angola,AGO,"Jun 12, 2020",4.57143,118
Angola,AGO,"Jun 13, 2020",6.28571,130
Angola,AGO,"Jun 14, 2020",7.42857,138
Angola,AGO,"Jun 15, 2020",7,140
Angola,AGO,"Jun 16, 2020",7.14286,142
Angola,AGO,"Jun 17, 2020",6.57143,142
Angola,AGO,"Jun 18, 2020",6,155
Angola,AGO,"Jun 19, 2020",5.28571,155
Angola,AGO,"Jun 20, 2020",5.14286,166
Angola,AGO,"Jun 21, 2020",4.85714,172
Angola,AGO,"Jun 22, 2020",5.14286,176
Angola,AGO,"Jun 23, 2020",5.85714,183
Angola,AGO,"Jun 24, 2020",6.28571,186
Angola,AGO,"Jun 25, 2020",4.85714,189
Angola,AGO,"Jun 26, 2020",6,197
Angola,AGO,"Jun 27, 2020",6.57143,212
Angola,AGO,"Jun 28, 2020",10.28571,244
Angola,AGO,"Jun 29, 2020",13,267
Angola,AGO,"Jun 30, 2020",13.28571,276
Angola,AGO,"Jul 1, 2020",14,284
Angola,AGO,"Jul 2, 2020",14.57143,291
Angola,AGO,"Jul 3, 2020",16.85714,315
Anguilla,AIA,"Mar 27, 2020",,2
Anguilla,AIA,"Mar 28, 2020",,2
Anguilla,AIA,"Mar 29, 2020",0.66667,2
Anguilla,AIA,"Mar 30, 2020",0.5,2
Anguilla,AIA,"Mar 31, 2020",0.4,2
Anguilla,AIA,"Apr 1, 2020",0.33333,2
Anguilla,AIA,"Apr 2, 2020",0.28571,2
Anguilla,AIA,"Apr 3, 2020",0.14286,3
Anguilla,AIA,"Apr 4, 2020",0.14286,3
Anguilla,AIA,"Apr 5, 2020",0.14286,3
Anguilla,AIA,"Apr 6, 2020",0.14286,3
Anguilla,AIA,"Apr 7, 2020",0.14286,3
Anguilla,AIA,"Apr 8, 2020",0.14286,3
Anguilla,AIA,"Apr 9, 2020",0.14286,3
Anguilla,AIA,"Apr 10, 2020",0,3
Anguilla,AIA,"Apr 11, 2020",0,3
Anguilla,AIA,"Apr 12, 2020",0,3
Anguilla,AIA,"Apr 13, 2020",0,3
Anguilla,AIA,"Apr 14, 2020",0,3
Anguilla,AIA,"Apr 15, 2020",0,3
Anguilla,AIA,"Apr 16, 2020",0,3
Anguilla,AIA,"Apr 17, 2020",0,3
Anguilla,AIA,"Apr 18, 2020",0,3
Anguilla,AIA,"Apr 19, 2020",0,3
Anguilla,AIA,"Apr 20, 2020",0,3
Anguilla,AIA,"Apr 21, 2020",0,3
Anguilla,AIA,"Apr 22, 2020",0,3
Anguilla,AIA,"Apr 23, 2020",0,3
Anguilla,AIA,"Apr 24, 2020",0,3
Anguilla,AIA,"Apr 25, 2020",0,3
Anguilla,AIA,"Apr 26, 2020",0,3
Anguilla,AIA,"Apr 27, 2020",0,3
Anguilla,AIA,"Apr 28, 2020",0,3
Anguilla,AIA,"Apr 29, 2020",0,3
Anguilla,AIA,"Apr 30, 2020",0,3
Anguilla,AIA,"May 1, 2020",0,3
Anguilla,AIA,"May 2, 2020",0,3
Anguilla,AIA,"May 3, 2020",0,3
Anguilla,AIA,"May 4, 2020",0,3
Anguilla,AIA,"May 5, 2020",0,3
Anguilla,AIA,"May 6, 2020",0,3
Anguilla,AIA,"May 7, 2020",0,3
Anguilla,AIA,"May 8, 2020",0,3
Anguilla,AIA,"May 9, 2020",0,3
Anguilla,AIA,"May 10, 2020",0,3
Anguilla,AIA,"May 11, 2020",0,3
Anguilla,AIA,"May 12, 2020",0,3
Anguilla,AIA,"May 13, 2020",0,3
Anguilla,AIA,"May 14, 2020",0,3
Anguilla,AIA,"May 15, 2020",0,3
Anguilla,AIA,"May 16, 2020",0,3
Anguilla,AIA,"May 17, 2020",0,3
Anguilla,AIA,"May 18, 2020",0,3
Anguilla,AIA,"May 19, 2020",0,3
Anguilla,AIA,"May 20, 2020",0,3
Anguilla,AIA,"May 21, 2020",0,3
Anguilla,AIA,"May 22, 2020",0,3
Anguilla,AIA,"May 23, 2020",0,3
Anguilla,AIA,"May 24, 2020",0,3
Anguilla,AIA,"May 25, 2020",0,3
Anguilla,AIA,"May 26, 2020",0,3
Anguilla,AIA,"May 27, 2020",0,3
Anguilla,AIA,"May 28, 2020",0,3
Anguilla,AIA,"May 29, 2020",0,3
Anguilla,AIA,"May 30, 2020",0,3
Anguilla,AIA,"May 31, 2020",0,3
Anguilla,AIA,"Jun 1, 2020",0,3
Anguilla,AIA,"Jun 2, 2020",0,3
Anguilla,AIA,"Jun 3, 2020",0,3
Anguilla,AIA,"Jun 4, 2020",0,3
Anguilla,AIA,"Jun 5, 2020",0,3
Anguilla,AIA,"Jun 6, 2020",0,3
Anguilla,AIA,"Jun 7, 2020",0,3
Anguilla,AIA,"Jun 8, 2020",0,3
Anguilla,AIA,"Jun 9, 2020",0,3
Anguilla,AIA,"Jun 10, 2020",0,3
Anguilla,AIA,"Jun 11, 2020",0,3
Anguilla,AIA,"Jun 12, 2020",0,3
Anguilla,AIA,"Jun 13, 2020",0,3
Anguilla,AIA,"Jun 14, 2020",0,3
Anguilla,AIA,"Jun 15, 2020",0,3
Anguilla,AIA,"Jun 16, 2020",0,3
Anguilla,AIA,"Jun 17, 2020",0,3
Anguilla,AIA,"Jun 18, 2020",0,3
Anguilla,AIA,"Jun 19, 2020",0,3
Anguilla,AIA,"Jun 20, 2020",0,3
Anguilla,AIA,"Jun 21, 2020",0,3
Anguilla,AIA,"Jun 22, 2020",0,3
Anguilla,AIA,"Jun 23, 2020",0,3
Anguilla,AIA,"Jun 24, 2020",0,3
Anguilla,AIA,"Jun 25, 2020",0,3
Anguilla,AIA,"Jun 26, 2020",0,3
Anguilla,AIA,"Jun 27, 2020",0,3
Anguilla,AIA,"Jun 28, 2020",0,3
Anguilla,AIA,"Jun 29, 2020",0,3
Anguilla,AIA,"Jun 30, 2020",0,3
Anguilla,AIA,"Jul 1, 2020",0,3
Anguilla,AIA,"Jul 2, 2020",0,3
Anguilla,AIA,"Jul 3, 2020",0,3
Antigua and Barbuda,ATG,"Mar 15, 2020",,1
Antigua and Barbuda,ATG,"Mar 21, 2020",,1
Antigua and Barbuda,ATG,"Mar 22, 2020",,1
Antigua and Barbuda,ATG,"Mar 23, 2020",0,1
Antigua and Barbuda,ATG,"Mar 24, 2020",0,1
Antigua and Barbuda,ATG,"Mar 25, 2020",0.4,3
Antigua and Barbuda,ATG,"Mar 26, 2020",0.33333,3
Antigua and Barbuda,ATG,"Mar 27, 2020",0.85714,7
Antigua and Barbuda,ATG,"Mar 28, 2020",0.85714,7
Antigua and Barbuda,ATG,"Mar 29, 2020",0.85714,7
Antigua and Barbuda,ATG,"Mar 30, 2020",0.85714,7
Antigua and Barbuda,ATG,"Mar 31, 2020",0.85714,7
Antigua and Barbuda,ATG,"Apr 1, 2020",0.57143,7
Antigua and Barbuda,ATG,"Apr 2, 2020",0.57143,7
Antigua and Barbuda,ATG,"Apr 3, 2020",0.28571,9
Antigua and Barbuda,ATG,"Apr 4, 2020",1.14286,15
Antigua and Barbuda,ATG,"Apr 5, 2020",1.14286,15
Antigua and Barbuda,ATG,"Apr 6, 2020",1.14286,15
Antigua and Barbuda,ATG,"Apr 7, 2020",1.14286,15
Antigua and Barbuda,ATG,"Apr 8, 2020",1.14286,15
Antigua and Barbuda,ATG,"Apr 9, 2020",1.14286,15
Antigua and Barbuda,ATG,"Apr 10, 2020",1.42857,19
Antigua and Barbuda,ATG,"Apr 11, 2020",0.85714,21
Antigua and Barbuda,ATG,"Apr 12, 2020",0.85714,21
Antigua and Barbuda,ATG,"Apr 13, 2020",0.85714,21
Antigua and Barbuda,ATG,"Apr 14, 2020",1.14286,23
Antigua and Barbuda,ATG,"Apr 15, 2020",1.14286,23
Antigua and Barbuda,ATG,"Apr 16, 2020",1.14286,23
Antigua and Barbuda,ATG,"Apr 17, 2020",0.57143,23
Antigua and Barbuda,ATG,"Apr 18, 2020",0.28571,23
Antigua and Barbuda,ATG,"Apr 19, 2020",0.28571,23
Antigua and Barbuda,ATG,"Apr 20, 2020",0.28571,23
Antigua and Barbuda,ATG,"Apr 21, 2020",0,23
Antigua and Barbuda,ATG,"Apr 22, 2020",0.14286,24
Antigua and Barbuda,ATG,"Apr 23, 2020",0.14286,24
Antigua and Barbuda,ATG,"Apr 24, 2020",0.14286,24
Antigua and Barbuda,ATG,"Apr 25, 2020",0.14286,24
Antigua and Barbuda,ATG,"Apr 26, 2020",0.14286,24
Antigua and Barbuda,ATG,"Apr 27, 2020",0.14286,24
Antigua and Barbuda,ATG,"Apr 28, 2020",0.14286,24
Antigua and Barbuda,ATG,"Apr 29, 2020",0,24
Antigua and Barbuda,ATG,"Apr 30, 2020",0,24
Antigua and Barbuda,ATG,"May 1, 2020",0,24
Antigua and Barbuda,ATG,"May 2, 2020",0.14286,25
Antigua and Barbuda,ATG,"May 3, 2020",0.14286,25
Antigua and Barbuda,ATG,"May 4, 2020",0.14286,25
Antigua and Barbuda,ATG,"May 5, 2020",0.14286,25
Antigua and Barbuda,ATG,"May 6, 2020",0.14286,25
Antigua and Barbuda,ATG,"May 7, 2020",0.14286,25
Antigua and Barbuda,ATG,"May 8, 2020",0.14286,25
Antigua and Barbuda,ATG,"May 9, 2020",0,25
Antigua and Barbuda,ATG,"May 10, 2020",0,25
Antigua and Barbuda,ATG,"May 11, 2020",0,25
Antigua and Barbuda,ATG,"May 12, 2020",0,25
Antigua and Barbuda,ATG,"May 13, 2020",0,25
Antigua and Barbuda,ATG,"May 14, 2020",0,25
Antigua and Barbuda,ATG,"May 15, 2020",0,25
Antigua and Barbuda,ATG,"May 16, 2020",0,25
Antigua and Barbuda,ATG,"May 17, 2020",0,25
Antigua and Barbuda,ATG,"May 18, 2020",0,25
Antigua and Barbuda,ATG,"May 19, 2020",0,25
Antigua and Barbuda,ATG,"May 20, 2020",0,25
Antigua and Barbuda,ATG,"May 21, 2020",0,25
Antigua and Barbuda,ATG,"May 22, 2020",0,25
Antigua and Barbuda,ATG,"May 23, 2020",0,25
Antigua and Barbuda,ATG,"May 24, 2020",0,25
Antigua and Barbuda,ATG,"May 25, 2020",0,25
Antigua and Barbuda,ATG,"May 26, 2020",0,25
Antigua and Barbuda,ATG,"May 27, 2020",0,25
Antigua and Barbuda,ATG,"May 28, 2020",0,25
Antigua and Barbuda,ATG,"May 29, 2020",0,25
Antigua and Barbuda,ATG,"May 30, 2020",0,25
Antigua and Barbuda,ATG,"May 31, 2020",0,25
Antigua and Barbuda,ATG,"Jun 1, 2020",0,25
Antigua and Barbuda,ATG,"Jun 2, 2020",0,25
Antigua and Barbuda,ATG,"Jun 3, 2020",0,25
Antigua and Barbuda,ATG,"Jun 4, 2020",0.14286,26
Antigua and Barbuda,ATG,"Jun 5, 2020",0.14286,26
Antigua and Barbuda,ATG,"Jun 6, 2020",0.14286,26
Antigua and Barbuda,ATG,"Jun 7, 2020",0.14286,26
Antigua and Barbuda,ATG,"Jun 8, 2020",0.14286,26
Antigua and Barbuda,ATG,"Jun 9, 2020",0.14286,26
Antigua and Barbuda,ATG,"Jun 10, 2020",0.14286,26
Antigua and Barbuda,ATG,"Jun 11, 2020",0,26
Antigua and Barbuda,ATG,"Jun 12, 2020",0,26
Antigua and Barbuda,ATG,"Jun 13, 2020",0,26
Antigua and Barbuda,ATG,"Jun 14, 2020",0,26
Antigua and Barbuda,ATG,"Jun 15, 2020",0,26
Antigua and Barbuda,ATG,"Jun 16, 2020",0,26
Antigua and Barbuda,ATG,"Jun 17, 2020",0,26
Antigua and Barbuda,ATG,"Jun 18, 2020",0,26
Antigua and Barbuda,ATG,"Jun 19, 2020",0,26
Antigua and Barbuda,ATG,"Jun 20, 2020",0,26
Antigua and Barbuda,ATG,"Jun 21, 2020",0,26
Antigua and Barbuda,ATG,"Jun 22, 2020",0,26
Antigua and Barbuda,ATG,"Jun 23, 2020",0,26
Antigua and Barbuda,ATG,"Jun 24, 2020",0,26
Antigua and Barbuda,ATG,"Jun 25, 2020",5.57143,65
Antigua and Barbuda,ATG,"Jun 26, 2020",5.57143,65
Antigua and Barbuda,ATG,"Jun 27, 2020",5.57143,65
Antigua and Barbuda,ATG,"Jun 28, 2020",5.57143,65
Antigua and Barbuda,ATG,"Jun 29, 2020",5.57143,65
Antigua and Barbuda,ATG,"Jun 30, 2020",5.71429,66
