Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Argentina,ARG,"Mar 17, 2020",65
Argentina,ARG,"Mar 18, 2020",79
Argentina,ARG,"Mar 19, 2020",97
Argentina,ARG,"Mar 20, 2020",128
Argentina,ARG,"Mar 21, 2020",158
Argentina,ARG,"Mar 22, 2020",225
Argentina,ARG,"Mar 23, 2020",266
Argentina,ARG,"Mar 24, 2020",301
Argentina,ARG,"Mar 25, 2020",387
Argentina,ARG,"Mar 26, 2020",502
Argentina,ARG,"Mar 27, 2020",589
Argentina,ARG,"Mar 28, 2020",690
Argentina,ARG,"Mar 29, 2020",745
Argentina,ARG,"Mar 30, 2020",820
Argentina,ARG,"Mar 31, 2020",966
Argentina,ARG,"Apr 1, 2020",966
Argentina,ARG,"Apr 2, 2020",1133
Argentina,ARG,"Apr 3, 2020",1133
Argentina,ARG,"Apr 4, 2020",1265
Argentina,ARG,"Apr 5, 2020",1451
Argentina,ARG,"Apr 6, 2020",1554
Argentina,ARG,"Apr 7, 2020",1628
Argentina,ARG,"Apr 8, 2020",1715
Argentina,ARG,"Apr 9, 2020",1795
Argentina,ARG,"Apr 10, 2020",1894
Argentina,ARG,"Apr 11, 2020",1975
Argentina,ARG,"Apr 12, 2020",2137
Argentina,ARG,"Apr 13, 2020",2203
Argentina,ARG,"Apr 14, 2020",2272
Argentina,ARG,"Apr 15, 2020",2432
Argentina,ARG,"Apr 16, 2020",2432
Argentina,ARG,"Apr 17, 2020",2560
Argentina,ARG,"Apr 18, 2020",2658
Argentina,ARG,"Apr 19, 2020",2828
Argentina,ARG,"Apr 20, 2020",2930
Argentina,ARG,"Apr 21, 2020",3020
Argentina,ARG,"Apr 22, 2020",3132
Argentina,ARG,"Apr 23, 2020",3276
Argentina,ARG,"Apr 24, 2020",3423
Argentina,ARG,"Apr 25, 2020",3423
Argentina,ARG,"Apr 26, 2020",3767
Argentina,ARG,"Apr 27, 2020",3767
Argentina,ARG,"Apr 28, 2020",3990
Argentina,ARG,"Apr 29, 2020",4114
Argentina,ARG,"Apr 30, 2020",4272
Argentina,ARG,"May 1, 2020",4415
Argentina,ARG,"May 2, 2020",4519
Argentina,ARG,"May 3, 2020",4668
Argentina,ARG,"May 4, 2020",4770
Argentina,ARG,"May 5, 2020",4874
Argentina,ARG,"May 6, 2020",5007
Argentina,ARG,"May 7, 2020",5195
Argentina,ARG,"May 8, 2020",5358
Argentina,ARG,"May 9, 2020",5598
Argentina,ARG,"May 10, 2020",5763
Argentina,ARG,"May 11, 2020",5776
Argentina,ARG,"May 12, 2020",6021
Argentina,ARG,"May 13, 2020",6550
Argentina,ARG,"May 14, 2020",6866
Argentina,ARG,"May 15, 2020",7121
Argentina,ARG,"May 16, 2020",7466
Argentina,ARG,"May 17, 2020",7792
Argentina,ARG,"May 18, 2020",7792
Argentina,ARG,"May 19, 2020",8358
Argentina,ARG,"May 20, 2020",8796
Argentina,ARG,"May 21, 2020",9270
Argentina,ARG,"May 22, 2020",9918
Argentina,ARG,"May 23, 2020",10636
Argentina,ARG,"May 24, 2020",11340
Argentina,ARG,"May 25, 2020",12063
Argentina,ARG,"May 26, 2020",12615
Argentina,ARG,"May 27, 2020",13215
Argentina,ARG,"May 28, 2020",13920
Argentina,ARG,"May 29, 2020",14689
Argentina,ARG,"May 30, 2020",15406
Argentina,ARG,"May 31, 2020",16201
Argentina,ARG,"Jun 1, 2020",16838
Argentina,ARG,"Jun 2, 2020",17402
Argentina,ARG,"Jun 3, 2020",18306
Argentina,ARG,"Jun 4, 2020",19255
Argentina,ARG,"Jun 5, 2020",19255
Argentina,ARG,"Jun 6, 2020",21024
Argentina,ARG,"Jun 7, 2020",22007
Argentina,ARG,"Jun 8, 2020",22781
Argentina,ARG,"Jun 9, 2020",23607
Argentina,ARG,"Jun 10, 2020",24748
Argentina,ARG,"Jun 11, 2020",25987
Argentina,ARG,"Jun 12, 2020",27360
Argentina,ARG,"Jun 13, 2020",28751
Argentina,ARG,"Jun 14, 2020",30282
Argentina,ARG,"Jun 15, 2020",31564
Argentina,ARG,"Jun 16, 2020",32772
Argentina,ARG,"Jun 17, 2020",34146
Argentina,ARG,"Jun 18, 2020",35539
Argentina,ARG,"Jun 19, 2020",35539
Argentina,ARG,"Jun 20, 2020",39557
Argentina,ARG,"Jun 21, 2020",41191
Argentina,ARG,"Jun 22, 2020",42772
Argentina,ARG,"Jun 23, 2020",44918
Argentina,ARG,"Jun 24, 2020",44918
Argentina,ARG,"Jun 25, 2020",49838
Argentina,ARG,"Jun 26, 2020",52444
Argentina,ARG,"Jun 27, 2020",52444
Argentina,ARG,"Jun 28, 2020",57731
Argentina,ARG,"Jun 29, 2020",57731
Argentina,ARG,"Jun 30, 2020",62255
Argentina,ARG,"Jul 1, 2020",64517
Argentina,ARG,"Jul 2, 2020",67184
Argentina,ARG,"Jul 3, 2020",69928
Armenia,ARM,"Dec 31, 2019",0
Armenia,ARM,"Jan 1, 2020",0
Armenia,ARM,"Jan 2, 2020",0
Armenia,ARM,"Jan 3, 2020",0
Armenia,ARM,"Jan 4, 2020",0
Armenia,ARM,"Jan 5, 2020",0
Armenia,ARM,"Jan 6, 2020",0
Armenia,ARM,"Jan 7, 2020",0
Armenia,ARM,"Jan 8, 2020",0
Armenia,ARM,"Jan 9, 2020",0
Armenia,ARM,"Jan 10, 2020",0
Armenia,ARM,"Jan 11, 2020",0
Armenia,ARM,"Jan 12, 2020",0
Armenia,ARM,"Jan 13, 2020",0
Armenia,ARM,"Jan 14, 2020",0
Armenia,ARM,"Jan 15, 2020",0
Armenia,ARM,"Jan 16, 2020",0
Armenia,ARM,"Jan 17, 2020",0
Armenia,ARM,"Jan 18, 2020",0
Armenia,ARM,"Jan 19, 2020",0
Armenia,ARM,"Jan 20, 2020",0
Armenia,ARM,"Jan 21, 2020",0
Armenia,ARM,"Jan 22, 2020",0
Armenia,ARM,"Jan 23, 2020",0
Armenia,ARM,"Jan 24, 2020",0
Armenia,ARM,"Jan 25, 2020",0
Armenia,ARM,"Jan 26, 2020",0
Armenia,ARM,"Jan 27, 2020",0
Armenia,ARM,"Jan 28, 2020",0
Armenia,ARM,"Jan 29, 2020",0
Armenia,ARM,"Jan 30, 2020",0
Armenia,ARM,"Jan 31, 2020",0
Armenia,ARM,"Feb 1, 2020",0
Armenia,ARM,"Feb 2, 2020",0
Armenia,ARM,"Feb 3, 2020",0
Armenia,ARM,"Feb 4, 2020",0
Armenia,ARM,"Feb 5, 2020",0
Armenia,ARM,"Feb 6, 2020",0
Armenia,ARM,"Feb 7, 2020",0
Armenia,ARM,"Feb 8, 2020",0
Armenia,ARM,"Feb 9, 2020",0
Armenia,ARM,"Feb 10, 2020",0
Armenia,ARM,"Feb 11, 2020",0
Armenia,ARM,"Feb 12, 2020",0
Armenia,ARM,"Feb 13, 2020",0
Armenia,ARM,"Feb 14, 2020",0
Armenia,ARM,"Feb 15, 2020",0
Armenia,ARM,"Feb 16, 2020",0
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",1
Armenia,ARM,"Mar 2, 2020",1
Armenia,ARM,"Mar 12, 2020",4
Armenia,ARM,"Mar 13, 2020",6
Armenia,ARM,"Mar 14, 2020",13
Armenia,ARM,"Mar 15, 2020",20
Armenia,ARM,"Mar 16, 2020",30
Armenia,ARM,"Mar 17, 2020",52
Armenia,ARM,"Mar 18, 2020",78
Armenia,ARM,"Mar 19, 2020",115
Armenia,ARM,"Mar 20, 2020",122
Armenia,ARM,"Mar 21, 2020",136
Armenia,ARM,"Mar 22, 2020",160
Armenia,ARM,"Mar 23, 2020",190
Armenia,ARM,"Mar 24, 2020",194
Armenia,ARM,"Mar 25, 2020",265
Armenia,ARM,"Mar 26, 2020",290
Armenia,ARM,"Mar 27, 2020",329
Armenia,ARM,"Mar 28, 2020",372
Armenia,ARM,"Mar 29, 2020",424
Armenia,ARM,"Mar 30, 2020",424
Armenia,ARM,"Mar 31, 2020",482
Armenia,ARM,"Apr 1, 2020",532
Armenia,ARM,"Apr 2, 2020",571
Armenia,ARM,"Apr 3, 2020",663
Armenia,ARM,"Apr 4, 2020",736
Armenia,ARM,"Apr 5, 2020",770
Armenia,ARM,"Apr 6, 2020",822
Armenia,ARM,"Apr 7, 2020",833
Armenia,ARM,"Apr 8, 2020",853
Armenia,ARM,"Apr 9, 2020",881
Armenia,ARM,"Apr 10, 2020",921
Armenia,ARM,"Apr 11, 2020",937
Armenia,ARM,"Apr 12, 2020",967
Armenia,ARM,"Apr 13, 2020",1013
Armenia,ARM,"Apr 14, 2020",1039
Armenia,ARM,"Apr 15, 2020",1111
Armenia,ARM,"Apr 16, 2020",1159
Armenia,ARM,"Apr 17, 2020",1201
Armenia,ARM,"Apr 18, 2020",1248
Armenia,ARM,"Apr 19, 2020",1291
Armenia,ARM,"Apr 20, 2020",1339
Armenia,ARM,"Apr 21, 2020",1401
Armenia,ARM,"Apr 22, 2020",1473
Armenia,ARM,"Apr 23, 2020",1523
Armenia,ARM,"Apr 24, 2020",1596
Armenia,ARM,"Apr 25, 2020",1677
Armenia,ARM,"Apr 26, 2020",1746
Armenia,ARM,"Apr 27, 2020",1808
Armenia,ARM,"Apr 28, 2020",1867
Armenia,ARM,"Apr 29, 2020",1932
Armenia,ARM,"Apr 30, 2020",1932
Armenia,ARM,"May 1, 2020",2066
Armenia,ARM,"May 2, 2020",2148
Armenia,ARM,"May 3, 2020",2273
Armenia,ARM,"May 4, 2020",2386
Armenia,ARM,"May 5, 2020",2507
Armenia,ARM,"May 6, 2020",2619
Armenia,ARM,"May 7, 2020",2782
Armenia,ARM,"May 8, 2020",2884
Armenia,ARM,"May 9, 2020",3029
Armenia,ARM,"May 10, 2020",3175
Armenia,ARM,"May 11, 2020",3313
Armenia,ARM,"May 12, 2020",3392
Armenia,ARM,"May 13, 2020",3538
Armenia,ARM,"May 14, 2020",3718
Armenia,ARM,"May 15, 2020",3860
Armenia,ARM,"May 16, 2020",4044
Armenia,ARM,"May 17, 2020",4283
Armenia,ARM,"May 18, 2020",4472
Armenia,ARM,"May 19, 2020",4823
Armenia,ARM,"May 20, 2020",5041
Armenia,ARM,"May 21, 2020",5271
Armenia,ARM,"May 22, 2020",5606
Armenia,ARM,"May 23, 2020",5928
Armenia,ARM,"May 24, 2020",6302
Armenia,ARM,"May 25, 2020",6661
Armenia,ARM,"May 26, 2020",7113
Armenia,ARM,"May 27, 2020",7402
Armenia,ARM,"May 28, 2020",7774
Armenia,ARM,"May 29, 2020",8216
Armenia,ARM,"May 30, 2020",8676
Armenia,ARM,"May 31, 2020",8927
Armenia,ARM,"Jun 1, 2020",9282
Armenia,ARM,"Jun 2, 2020",9492
Armenia,ARM,"Jun 3, 2020",10009
Armenia,ARM,"Jun 4, 2020",10524
Armenia,ARM,"Jun 5, 2020",11221
Armenia,ARM,"Jun 6, 2020",11817
Armenia,ARM,"Jun 7, 2020",12364
Armenia,ARM,"Jun 8, 2020",13130
Armenia,ARM,"Jun 9, 2020",13325
Armenia,ARM,"Jun 10, 2020",13675
Armenia,ARM,"Jun 11, 2020",14103
Armenia,ARM,"Jun 12, 2020",14669
Armenia,ARM,"Jun 13, 2020",15281
Armenia,ARM,"Jun 14, 2020",16004
Armenia,ARM,"Jun 15, 2020",16667
Armenia,ARM,"Jun 16, 2020",17064
Armenia,ARM,"Jun 17, 2020",17489
Armenia,ARM,"Jun 18, 2020",18033
Armenia,ARM,"Jun 19, 2020",18698
Armenia,ARM,"Jun 20, 2020",19157
Armenia,ARM,"Jun 21, 2020",19708
Armenia,ARM,"Jun 22, 2020",20588
Armenia,ARM,"Jun 23, 2020",20588
Armenia,ARM,"Jun 24, 2020",21717
Armenia,ARM,"Jun 25, 2020",21717
Armenia,ARM,"Jun 26, 2020",23247
Armenia,ARM,"Jun 27, 2020",23909
Armenia,ARM,"Jun 28, 2020",24645
Armenia,ARM,"Jun 29, 2020",25127
Armenia,ARM,"Jun 30, 2020",25127
Armenia,ARM,"Jul 1, 2020",25542
Armenia,ARM,"Jul 2, 2020",26065
Armenia,ARM,"Jul 3, 2020",26658
Aruba,ABW,"Mar 13, 2020",2
Aruba,ABW,"Mar 20, 2020",4
Aruba,ABW,"Mar 24, 2020",12
Aruba,ABW,"Mar 25, 2020",17
Aruba,ABW,"Mar 26, 2020",19
Aruba,ABW,"Mar 27, 2020",28
Aruba,ABW,"Mar 28, 2020",28
Aruba,ABW,"Mar 29, 2020",28
Aruba,ABW,"Mar 30, 2020",50
Aruba,ABW,"Apr 1, 2020",55
Aruba,ABW,"Apr 2, 2020",55
Aruba,ABW,"Apr 3, 2020",60
Aruba,ABW,"Apr 4, 2020",62
Aruba,ABW,"Apr 5, 2020",64
Aruba,ABW,"Apr 6, 2020",64
Aruba,ABW,"Apr 7, 2020",71
Aruba,ABW,"Apr 8, 2020",74
Aruba,ABW,"Apr 9, 2020",77
Aruba,ABW,"Apr 10, 2020",82
Aruba,ABW,"Apr 11, 2020",86
Aruba,ABW,"Apr 12, 2020",92
Aruba,ABW,"Apr 13, 2020",92
Aruba,ABW,"Apr 14, 2020",92
Aruba,ABW,"Apr 15, 2020",92
Aruba,ABW,"Apr 16, 2020",93
Aruba,ABW,"Apr 17, 2020",95
Aruba,ABW,"Apr 18, 2020",96
Aruba,ABW,"Apr 19, 2020",96
Aruba,ABW,"Apr 20, 2020",97
Aruba,ABW,"Apr 21, 2020",97
Aruba,ABW,"Apr 22, 2020",97
Aruba,ABW,"Apr 23, 2020",100
Aruba,ABW,"Apr 24, 2020",100
Aruba,ABW,"Apr 25, 2020",100
Aruba,ABW,"Apr 26, 2020",100
Aruba,ABW,"Apr 27, 2020",100
Aruba,ABW,"Apr 28, 2020",100
Aruba,ABW,"Apr 29, 2020",100
Aruba,ABW,"Apr 30, 2020",100
Aruba,ABW,"May 1, 2020",100
Aruba,ABW,"May 2, 2020",100
Aruba,ABW,"May 3, 2020",100
Aruba,ABW,"May 4, 2020",100
Aruba,ABW,"May 5, 2020",100
Aruba,ABW,"May 6, 2020",100
Aruba,ABW,"May 7, 2020",101
Aruba,ABW,"May 8, 2020",101
Aruba,ABW,"May 9, 2020",101
Aruba,ABW,"May 10, 2020",101
Aruba,ABW,"May 11, 2020",101
Aruba,ABW,"May 12, 2020",101
Aruba,ABW,"May 13, 2020",101
